X,Y,publicaddress,caseNumber,precinct,reportedDate,timestamp,reportedTime,beginDate,timestamp,reportedDateTime,beginTime,offense,description,UCRCode,enteredDate,centergbsid,centerLong,centerLat,centerX,centerY,neighborhood,lastchanged,LastUpdateDateETL,OBJECTID
-93.26839286,44.94835056,0005XX LAKE ST E,MP2018345432        ,3,10/14/18,00:00:00+00,348,10/14/18,00:00:00+00,2018/10/14 08:48:00+00,234,ASLT2   ,ASSLT W/DNGRS WEAPON          ,5,2018/10/14 00:00:00+00,21863,-93.26839478,44.94835183,-10382590,5613394,Central,2018/10/14 00:00:00+00,2019/07/25 14:36:02+00,31444
-93.24722855,44.97263211,0002XX CEDAR AVE S,MP2018702831        ,1,10/14/18,00:00:00+00,51,10/13/18,00:00:00+00,2018/10/14 05:51:00+00,1801,THEFT   ,OTHER THEFT                   ,7,2018/10/14 00:00:00+00,22697,-93.24722949,44.97263526,-10380234,5617214,Cedar Riverside,2018/10/14 00:00:00+00,2019/07/25 14:36:02+00,20054
-93.21205951,44.94833784,0042XX LAKE ST E,MP2018344712        ,3,10/13/18,00:00:00+00,2016,10/12/18,00:00:00+00,2018/10/14 01:16:00+00,2300,TMVP    ,THEFT-MOTR VEH PARTS          ,7,2018/10/14 00:00:00+00,14495,-93.21206053,44.94834202,-10376319,5613392,Cooper,2018/10/15 00:00:00+00,2019/07/25 14:36:02+00,20032
-93.23514621,44.94836963,0025XX LAKE ST E,MP2018344822        ,3,10/13/18,00:00:00+00,1826,10/13/18,00:00:00+00,2018/10/13 23:26:00+00,1645,SHOPLF  ,SHOPLIFTING                   ,7,2018/10/13 00:00:00+00,19097,-93.23514707,44.94837171,-10378889,5613397,Longfellow,2018/10/15 00:00:00+00,2019/07/25 14:36:02+00,31429
-93.24737228,44.94043458,0034XX CEDAR AVE S,MP2018344835        ,3,10/13/18,00:00:00+00,1715,10/13/18,00:00:00+00,2018/10/13 22:15:00+00,1500,BIKETF  ,BIKE THEFT                    ,7,2018/10/14 00:00:00+00,11627,-93.24737347,44.94043612,-10380250,5612149,Powderhorn Park,2018/10/15 00:00:00+00,2019/02/11 12:25:09+00,31430
-93.24739923,44.94564844,0031XX CEDAR AVE S,MP2018344653        ,3,10/13/18,00:00:00+00,1438,10/12/18,00:00:00+00,2018/10/13 19:38:00+00,2200,TFMV    ,THEFT FROM MOTR VEHC          ,7,2018/10/13 00:00:00+00,11630,-93.24740293,44.94565013,-10380253,5612969,Powderhorn Park,2018/10/13 00:00:00+00,2019/07/25 14:36:02+00,31425
-93.23514621,44.94836963,0025XX LAKE ST E,MP2018344046        ,3,10/12/18,00:00:00+00,2208,10/12/18,00:00:00+00,2018/10/13 03:08:00+00,2130,SHOPLF  ,SHOPLIFTING                   ,7,2018/10/12 00:00:00+00,19097,-93.23514707,44.94837171,-10378889,5613397,Longfellow,2018/10/13 00:00:00+00,2019/02/11 12:25:09+00,30916
-93.23514621,44.94836963,0025XX LAKE ST E,MP2018343728        ,3,10/12/18,00:00:00+00,1731,10/12/18,00:00:00+00,2018/10/12 22:31:00+00,1630,SHOPLF  ,SHOPLIFTING                   ,7,2018/10/12 00:00:00+00,19097,-93.23514707,44.94837171,-10378889,5613397,Longfellow,2018/10/13 00:00:00+00,2019/07/25 14:36:02+00,25769
-93.26076616,44.94835691,0009XX LAKE ST E,MP2018342305        ,3,10/11/18,00:00:00+00,1026,9/5/18,00:00:00+00,2018/10/11 15:26:00+00,900,THEFT   ,OTHER THEFT                   ,7,2018/10/13 00:00:00+00,19104,-93.26076768,44.94836007,-10381741,5613395,Powderhorn Park,2018/10/13 00:00:00+00,2019/07/25 14:36:02+00,26437
-93.26203279,44.94835691,0008XX LAKE ST E,MP2018341725        ,3,10/10/18,00:00:00+00,1827,10/8/18,00:00:00+00,2018/10/10 23:27:00+00,1905,THEFT   ,OTHER THEFT                   ,7,2018/10/11 00:00:00+00,19111,-93.26204108,44.94835805,-10381882,5613395,Powderhorn Park,2018/10/11 00:00:00+00,2019/07/25 14:36:02+00,30145
-93.24735431,44.9386287,0035XX CEDAR AVE S,MP2018341660        ,3,10/10/18,00:00:00+00,1751,10/10/18,00:00:00+00,2018/10/10 22:51:00+00,1530,SHOPLF  ,SHOPLIFTING                   ,7,2018/10/11 00:00:00+00,20991,-93.247363,44.9386332,-10380248,5611865,Powderhorn Park,2018/10/11 00:00:00+00,2019/07/25 14:36:02+00,30141
-93.24737228,44.94043458,0034XX CEDAR AVE S,MP2018702757        ,3,10/10/18,00:00:00+00,1238,10/6/18,00:00:00+00,2018/10/10 17:38:00+00,1700,TFMV    ,THEFT FROM MOTR VEHC          ,7,2018/10/11 00:00:00+00,11627,-93.24737347,44.94043612,-10380250,5612149,Powderhorn Park,2018/10/11 00:00:00+00,2019/07/25 14:36:02+00,10110
-93.24726448,44.96346735,0009XX CEDAR AVE S,MP2018341007        ,3,10/10/18,00:00:00+00,356,10/9/18,00:00:00+00,2018/10/10 08:56:00+00,1745,TFMV    ,THEFT FROM MOTR VEHC          ,7,2018/10/10 00:00:00+00,18794,-93.24726717,44.96347096,-10380238,5615772,Seward,2018/10/10 00:00:00+00,2019/02/11 12:25:09+00,30121
-93.22229132,44.94836327,0034XX LAKE ST E,MP2018702740        ,3,10/9/18,00:00:00+00,1623,9/17/18,00:00:00+00,2018/10/09 21:23:00+00,2100,TFMV    ,THEFT FROM MOTR VEHC          ,7,2018/10/10 00:00:00+00,19374,-93.22229507,44.94836332,-10377458,5613396,Longfellow,2018/10/10 00:00:00+00,2019/07/25 14:36:02+00,30151
-93.26203279,44.94835691,0008XX LAKE ST E,MP2018340374        ,3,10/9/18,00:00:00+00,1619,10/9/18,00:00:00+00,2018/10/09 21:19:00+00,1619,ROBPAG  ,ROBBERY PER AGG               ,4,2018/10/10 00:00:00+00,19111,-93.26204108,44.94835805,-10381882,5613395,Powderhorn Park,2018/10/10 00:00:00+00,2019/07/25 14:36:02+00,29716
-93.24131763,44.94836963,0021XX LAKE ST E,MP2018340253        ,3,10/9/18,00:00:00+00,1424,10/9/18,00:00:00+00,2018/10/09 19:24:00+00,1200,AUTOTH  ,AUTOMOBILE THEFT              ,8,2018/10/10 00:00:00+00,21927,-93.2413201,44.94837153,-10379576,5613397,East Phillips,2018/10/10 00:00:00+00,2019/07/25 14:36:02+00,29711
-93.23514621,44.94836963,0025XX LAKE ST E,MP2018340127        ,3,10/9/18,00:00:00+00,1122,10/9/18,00:00:00+00,2018/10/09 16:22:00+00,1011,SHOPLF  ,SHOPLIFTING                   ,7,2018/10/09 00:00:00+00,19097,-93.23514707,44.94837171,-10378889,5613397,Longfellow,2018/10/09 00:00:00+00,2019/07/25 14:36:02+00,29705
-93.2473633,44.95463805,0026XX CEDAR AVE S,MP2018339693        ,3,10/8/18,00:00:00+00,2312,10/8/18,00:00:00+00,2018/10/09 04:12:00+00,2025,BURGD   ,BURGLARY OF DWELLING          ,6,2018/10/09 00:00:00+00,21404,-93.24736686,44.95464106,-10380249,5614383,East Phillips,2018/10/09 00:00:00+00,2019/02/11 12:25:09+00,29684
-93.23947609,44.94836327,0022XX LAKE ST E,MP2018339501        ,3,10/8/18,00:00:00+00,2225,10/8/18,00:00:00+00,2018/10/09 03:25:00+00,745,THEFT   ,OTHER THEFT                   ,7,2018/10/09 00:00:00+00,19113,-93.23947859,44.94836879,-10379371,5613396,Corcoran,2018/10/16 00:00:00+00,2019/07/25 14:36:02+00,29278
-93.27602854,44.94835056,0001XX LAKE ST E,MP2018338608        ,5,10/7/18,00:00:00+00,2153,10/7/18,00:00:00+00,2018/10/08 02:53:00+00,1730,TFMV    ,THEFT FROM MOTR VEHC          ,7,2018/10/08 00:00:00+00,19101,-93.2760326,44.94835309,-10383440,5613394,Lyndale,2018/10/08 00:00:00+00,2019/07/25 14:36:02+00,23960
-93.24739923,44.94564844,0031XX CEDAR AVE S,MP2018338392        ,3,10/7/18,00:00:00+00,1459,10/7/18,00:00:00+00,2018/10/07 19:59:00+00,300,AUTOTH  ,AUTOMOBILE THEFT              ,8,2018/10/08 00:00:00+00,11630,-93.24740293,44.94565013,-10380253,5612969,Powderhorn Park,2018/10/08 00:00:00+00,2019/02/11 12:25:09+00,17192
-93.24131763,44.94836963,0021XX LAKE ST E,MP2018336997        ,3,10/6/18,00:00:00+00,500,10/6/18,00:00:00+00,2018/10/06 10:00:00+00,431,BURGB   ,BURGLARY OF BUSINESS          ,6,2018/10/06 00:00:00+00,21927,-93.2413201,44.94837153,-10379576,5613397,East Phillips,2018/10/06 00:00:00+00,2019/07/25 14:36:02+00,28927
-93.23514621,44.94836963,0025XX LAKE ST E,MP2018336083        ,3,10/5/18,00:00:00+00,2123,10/5/18,00:00:00+00,2018/10/06 02:23:00+00,1545,SHOPLF  ,SHOPLIFTING                   ,7,2018/10/06 00:00:00+00,19097,-93.23514707,44.94837171,-10378889,5613397,Longfellow,2018/10/11 00:00:00+00,2019/02/11 12:25:09+00,28752
-93.24730041,44.92061126,0045XX CEDAR AVE S,MP2018336109        ,3,10/5/18,00:00:00+00,1703,10/5/18,00:00:00+00,2018/10/05 22:03:00+00,1600,TFMV    ,THEFT FROM MOTR VEHC          ,7,2018/10/06 00:00:00+00,13249,-93.24730758,44.9206133,-10380242,5609032,Northrop,2018/10/06 00:00:00+00,2019/07/25 14:36:02+00,28754
-93.22637865,44.94836963,0031XX LAKE ST E,MP2018336014        ,3,10/5/18,00:00:00+00,1536,10/5/18,00:00:00+00,2018/10/05 20:36:00+00,1430,THEFT   ,OTHER THEFT                   ,7,2018/10/06 00:00:00+00,14408,-93.22638723,44.94837258,-10377913,5613397,Longfellow,2018/10/06 00:00:00+00,2019/02/11 12:25:09+00,28749
-93.23514621,44.94836963,0025XX LAKE ST E,MP2018334929        ,3,10/4/18,00:00:00+00,1939,10/4/18,00:00:00+00,2018/10/05 00:39:00+00,1630,SHOPLF  ,SHOPLIFTING                   ,7,2018/10/04 00:00:00+00,19097,-93.23514707,44.94837171,-10378889,5613397,Longfellow,2019/01/17 00:00:00+00,2019/07/25 14:36:02+00,10808
-93.24735431,44.9386287,0035XX CEDAR AVE S,MP2018334985        ,3,10/4/18,00:00:00+00,1751,10/4/18,00:00:00+00,2018/10/04 22:51:00+00,1600,AUTOTH  ,AUTOMOBILE THEFT              ,8,2018/10/05 00:00:00+00,20991,-93.247363,44.9386332,-10380248,5611865,Powderhorn Park,2018/10/06 00:00:00+00,2019/02/11 12:25:09+00,28719
-93.23514621,44.94836963,0025XX LAKE ST E,MP2018334793        ,3,10/4/18,00:00:00+00,1522,10/4/18,00:00:00+00,2018/10/04 20:22:00+00,1420,SHOPLF  ,SHOPLIFTING                   ,7,2018/10/05 00:00:00+00,19097,-93.23514707,44.94837171,-10378889,5613397,Longfellow,2018/10/05 00:00:00+00,2019/07/25 14:36:02+00,24222
-93.21205951,44.94833784,0042XX LAKE ST E,MP2018702605        ,3,10/4/18,00:00:00+00,1117,10/3/18,00:00:00+00,2018/10/04 16:17:00+00,1410,TFMV    ,THEFT FROM MOTR VEHC          ,7,2018/10/04 00:00:00+00,14495,-93.21206053,44.94834202,-10376319,5613392,Cooper,2018/10/04 00:00:00+00,2019/02/11 12:25:09+00,24237
-93.27347732,44.94835056,0002XX LAKE ST E,MP2018334586        ,3,10/4/18,00:00:00+00,1036,9/23/18,00:00:00+00,2018/10/04 15:36:00+00,1700,THEFT   ,OTHER THEFT                   ,7,2018/10/04 00:00:00+00,19103,-93.27348353,44.94835479,-10383156,5613394,Central,2018/10/04 00:00:00+00,2019/07/25 14:36:02+00,24220
-93.25313946,44.94836327,0015XX LAKE ST E,MP2018333712        ,3,10/3/18,00:00:00+00,1603,10/2/18,00:00:00+00,2018/10/03 21:03:00+00,1200,TFMV    ,THEFT FROM MOTR VEHC          ,7,2018/10/04 00:00:00+00,20184,-93.25314102,44.94836708,-10380892,5613396,Powderhorn Park,2018/10/04 00:00:00+00,2019/07/25 14:36:02+00,24203
-93.24857602,44.91879839,0046XX 18TH AVE S,MP2018702589        ,3,43376,00:00:00+00,1546,43372,00:00:00+00,2018/10/03 20:46:00+00,1110,THEFT   ,OTHER THEFT                   ,7,2018/10/04 00:00:00+00,12945,-93.24857857,44.91880303,-10380384,5608747,Northrop,2018/10/04 00:00:00+00,2019/07/25 14:36:02+00,22843
-93.24932162,44.94836327,0017XX LAKE ST E,MP2018332404        ,3,10/2/18,00:00:00+00,1800,9/5/18,00:00:00+00,2018/10/02 23:00:00+00,1500,THFTSW  ,THEFT BY SWINDLE              ,7,2018/10/02 00:00:00+00,21923,-93.24932366,44.94836921,-10380467,5613396,Powderhorn Park,2018/10/02 00:00:00+00,2019/07/25 14:36:02+00,22829
-93.24866585,44.95100804,0028XX 18TH AVE S,MP2018331479        ,3,43374,00:00:00+00,1935,43371,00:00:00+00,2018/10/02 00:35:00+00,1900,MVTHFT  ,OTHER VEHICLE THEFT           ,8,2018/10/02 00:00:00+00,21410,-93.24866739,44.95101265,-10380394,5613812,East Phillips,2018/10/02 00:00:00+00,2019/07/25 14:36:02+00,22825
-93.23514621,44.94836963,0025XX LAKE ST E,MP2018331354        ,3,10/1/18,00:00:00+00,1819,10/1/18,00:00:00+00,2018/10/01 23:19:00+00,1745,THEFT   ,OTHER THEFT                   ,7,2018/10/01 00:00:00+00,19097,-93.23514707,44.94837171,-10378889,5613397,Longfellow,2018/10/02 00:00:00+00,2019/07/25 14:36:02+00,24890
-93.24131763,44.94836963,0021XX LAKE ST E,MP2018331170        ,3,10/1/18,00:00:00+00,1545,9/26/18,00:00:00+00,2018/10/01 20:45:00+00,1948,THEFT   ,OTHER THEFT                   ,7,2018/10/01 00:00:00+00,21927,-93.2413201,44.94837153,-10379576,5613397,East Phillips,2018/10/02 00:00:00+00,2019/07/25 14:36:02+00,27636
-93.2323794,44.94836963,0027XX LAKE ST E,MP2018330823        ,3,10/1/18,00:00:00+00,1321,9/28/18,00:00:00+00,2018/10/01 18:21:00+00,1400,BURGB   ,BURGLARY OF BUSINESS          ,6,2018/10/01 00:00:00+00,19099,-93.23238466,44.94837563,-10378581,5613397,Longfellow,2018/10/01 00:00:00+00,2019/07/25 14:36:02+00,27630
-93.21205951,44.94833784,0042XX LAKE ST E,MP2018330906        ,3,10/1/18,00:00:00+00,1100,9/30/18,00:00:00+00,2018/10/01 16:00:00+00,1100,TMVP    ,THEFT-MOTR VEH PARTS          ,7,2018/10/01 00:00:00+00,14495,-93.21206053,44.94834202,-10376319,5613392,Cooper,2018/10/01 00:00:00+00,2019/07/25 14:36:02+00,27632
-93.24722855,44.97263211,0002XX CEDAR AVE S,MP2018330533        ,1,9/30/18,00:00:00+00,2306,9/30/18,00:00:00+00,2018/10/01 04:06:00+00,1830,THEFT   ,OTHER THEFT                   ,7,2018/10/01 00:00:00+00,22697,-93.24722949,44.97263526,-10380234,5617214,Cedar Riverside,2018/10/01 00:00:00+00,2019/07/25 14:36:02+00,17003
-93.23514621,44.94836963,0025XX LAKE ST E,MP2018330354        ,3,9/30/18,00:00:00+00,2011,9/30/18,00:00:00+00,2018/10/01 01:11:00+00,1400,TFMV    ,THEFT FROM MOTR VEHC          ,7,2018/09/30 00:00:00+00,19097,-93.23514707,44.94837171,-10378889,5613397,Longfellow,2018/09/30 00:00:00+00,2019/07/25 14:36:02+00,10806
-93.24730041,44.92061126,0045XX CEDAR AVE S,MP2018330275        ,3,9/30/18,00:00:00+00,1736,9/29/18,00:00:00+00,2018/09/30 22:36:00+00,1,TFMV    ,THEFT FROM MOTR VEHC          ,7,2018/10/01 00:00:00+00,13249,-93.24730758,44.9206133,-10380242,5609032,Ericsson,2018/10/01 00:00:00+00,2019/07/25 14:36:02+00,9854
-93.24859399,44.95823604,0024XX 18TH AVE S,MP2018330009        ,3,43373,00:00:00+00,1244,43373,00:00:00+00,2018/09/30 17:44:00+00,1100,DASLT2  ,2ND DEG DOMES ASLT            ,5,2018/09/30 00:00:00+00,18172,-93.24859419,44.95823739,-10380386,5614949,East Phillips,2018/09/30 00:00:00+00,2019/07/25 14:36:02+00,9852
-93.24932162,44.94836327,0017XX LAKE ST E,MP2018329011        ,3,9/29/18,00:00:00+00,1300,9/8/18,00:00:00+00,2018/09/29 18:00:00+00,1800,DASLT3  ,3RD DEG DOMES ASLT            ,5,2018/09/29 00:00:00+00,21923,-93.24932366,44.94836921,-10380467,5613396,East Phillips,2018/09/29 00:00:00+00,2019/07/25 14:36:02+00,27187
-93.26711725,44.94835056,0006XX LAKE ST E,MP2018328869        ,3,9/29/18,00:00:00+00,950,9/28/18,00:00:00+00,2018/09/29 14:50:00+00,2300,BURGB   ,BURGLARY OF BUSINESS          ,6,2018/09/29 00:00:00+00,21577,-93.26712512,44.94835162,-10382448,5613394,Central,2018/09/29 00:00:00+00,2019/02/11 12:25:09+00,27184
-93.24735431,44.93682276,0036XX CEDAR AVE S,MP2018328829        ,3,9/29/18,00:00:00+00,738,9/29/18,00:00:00+00,2018/09/29 12:38:00+00,100,AUTOTH  ,AUTOMOBILE THEFT              ,8,2018/09/29 00:00:00+00,20675,-93.24735478,44.93682742,-10380248,5611581,Standish,2018/09/29 00:00:00+00,2019/02/11 12:25:09+00,27180
-93.23947609,44.94836327,0022XX LAKE ST E,MP2018328045        ,3,9/28/18,00:00:00+00,1843,9/28/18,00:00:00+00,2018/09/28 23:43:00+00,1700,THEFT   ,OTHER THEFT                   ,7,2018/09/28 00:00:00+00,19113,-93.23947859,44.94836879,-10379371,5613396,East Phillips,2018/09/29 00:00:00+00,2019/02/11 12:25:09+00,26810
-93.21718889,44.94835056,0038XX LAKE ST E,MP2018327502        ,3,9/28/18,00:00:00+00,1235,9/27/18,00:00:00+00,2018/09/28 17:35:00+00,2100,BURGB   ,BURGLARY OF BUSINESS          ,6,2018/09/28 00:00:00+00,19376,-93.21719286,44.94835432,-10376890,5613394,Cooper,2018/09/28 00:00:00+00,2019/07/25 14:36:02+00,26795
-93.24730041,44.91708088,0047XX CEDAR AVE S,MP2018327053        ,3,9/27/18,00:00:00+00,2154,9/27/18,00:00:00+00,2018/09/28 02:54:00+00,1940,TFMV    ,THEFT FROM MOTR VEHC          ,7,2018/09/28 00:00:00+00,13251,-93.24730493,44.91708716,-10380242,5608477,Ericsson,2018/09/28 00:00:00+00,2019/07/25 14:36:02+00,19209
-93.24737228,44.95284533,0027XX CEDAR AVE S,MP2018702466        ,3,9/27/18,00:00:00+00,1538,9/27/18,00:00:00+00,2018/09/27 20:38:00+00,1515,TMVP    ,THEFT-MOTR VEH PARTS          ,7,2018/09/28 00:00:00+00,21405,-93.24737996,44.95285143,-10380250,5614101,East Phillips,2018/09/29 00:00:00+00,2019/07/25 14:36:02+00,22006
-93.23514621,44.94836963,0025XX LAKE ST E,MP2018326562        ,3,9/27/18,00:00:00+00,1426,9/18/18,00:00:00+00,2018/09/27 19:26:00+00,2251,SHOPLF  ,SHOPLIFTING                   ,7,2018/09/28 00:00:00+00,19097,-93.23514707,44.94837171,-10378889,5613397,Longfellow,2018/09/28 00:00:00+00,2019/02/11 12:25:09+00,26785
-93.25949055,44.94835691,0010XX LAKE ST E,MP2018326618        ,3,9/27/18,00:00:00+00,1344,9/27/18,00:00:00+00,2018/09/27 18:44:00+00,1250,SHOPLF  ,SHOPLIFTING                   ,7,2018/09/27 00:00:00+00,20179,-93.25949392,44.94835935,-10381599,5613395,Midtown Phillips,2018/09/27 00:00:00+00,2019/06/17 08:15:39+00,21990
-93.2486389,44.94044094,0034XX 18TH AVE S,MP2018326454        ,3,43370,00:00:00+00,1006,43370,00:00:00+00,2018/09/27 15:06:00+00,1006,BURGD   ,BURGLARY OF DWELLING          ,6,2018/09/27 00:00:00+00,22416,-93.24864546,44.94044308,-10380391,5612150,Powderhorn Park,2018/09/27 00:00:00+00,2019/07/25 14:36:02+00,19195
-93.24734533,44.93501676,0037XX CEDAR AVE S,MP2018326371        ,3,9/27/18,00:00:00+00,800,9/27/18,00:00:00+00,2018/09/27 13:00:00+00,800,AUTOTH  ,AUTOMOBILE THEFT              ,8,2018/09/27 00:00:00+00,12314,-93.2473466,44.93502056,-10380247,5611297,Powderhorn Park,2018/09/27 00:00:00+00,2019/07/25 14:36:02+00,19190
-93.24739025,44.94383636,0032XX CEDAR AVE S,MP2018325477        ,3,9/26/18,00:00:00+00,2241,9/26/18,00:00:00+00,2018/09/27 03:41:00+00,1230,TFMV    ,THEFT FROM MOTR VEHC          ,7,2018/09/27 00:00:00+00,22414,-93.24739141,44.94383643,-10380252,5612684,Powderhorn Park,2018/09/27 00:00:00+00,2019/07/25 14:36:02+00,19173
-93.24866585,44.95100804,0028XX 18TH AVE S,MP2018325561        ,3,43369,00:00:00+00,1521,43359,00:00:00+00,2018/09/26 20:21:00+00,1800,AUTOTH  ,AUTOMOBILE THEFT              ,8,2018/09/26 00:00:00+00,21410,-93.24866739,44.95101265,-10380394,5613812,East Phillips,2018/09/26 00:00:00+00,2019/07/25 14:36:02+00,10800
-93.24730041,44.91708088,0047XX CEDAR AVE S,MP2018702427        ,3,9/26/18,00:00:00+00,839,9/25/18,00:00:00+00,2018/09/26 13:39:00+00,1930,TFMV    ,THEFT FROM MOTR VEHC          ,7,2018/09/26 00:00:00+00,13251,-93.24730493,44.91708716,-10380242,5608477,Northrop,2018/09/26 00:00:00+00,2019/07/25 14:36:02+00,26480
-93.23514621,44.94836963,0025XX LAKE ST E,MP2018324785        ,3,9/25/18,00:00:00+00,2144,9/25/18,00:00:00+00,2018/09/26 02:44:00+00,2000,SHOPLF  ,SHOPLIFTING                   ,7,2018/09/26 00:00:00+00,19097,-93.23514707,44.94837171,-10378889,5613397,Longfellow,2018/09/26 00:00:00+00,2019/07/25 14:36:02+00,24884
-93.2472555,44.96897146,0004XX CEDAR AVE S,MP2018324791        ,1,9/25/18,00:00:00+00,2136,9/25/18,00:00:00+00,2018/09/26 02:36:00+00,2020,TFPER   ,THEFT FROM PERSON SNATCH/GRAB ,7,2018/09/26 00:00:00+00,14908,-93.2472583,44.96897465,-10380237,5616638,Cedar Riverside,2018/09/26 00:00:00+00,2019/07/25 14:36:02+00,26312
-93.21718889,44.94835056,0038XX LAKE ST E,MP2018324612        ,3,9/25/18,00:00:00+00,1700,9/23/18,00:00:00+00,2018/09/25 22:00:00+00,2000,AUTOTH  ,AUTOMOBILE THEFT              ,8,2018/09/26 00:00:00+00,19376,-93.21719286,44.94835432,-10376890,5613394,Cooper,2018/09/26 00:00:00+00,2019/07/25 14:36:02+00,26037
-93.2472555,44.96717283,0006XX CEDAR AVE S,MP2018324219        ,1,9/25/18,00:00:00+00,1505,9/25/18,00:00:00+00,2018/09/25 20:05:00+00,745,THEFT   ,OTHER THEFT                   ,7,2018/09/26 00:00:00+00,19222,-93.24725864,44.96717526,-10380237,5616355,Cedar Riverside,2018/09/26 00:00:00+00,2019/07/25 14:36:02+00,26305
-93.26839286,44.94835056,0005XX LAKE ST E,MP2018324354        ,3,9/25/18,00:00:00+00,1337,9/25/18,00:00:00+00,2018/09/25 18:37:00+00,1330,AUTOTH  ,AUTOMOBILE THEFT              ,8,2018/09/26 00:00:00+00,21863,-93.26839478,44.94835183,-10382590,5613394,Phillips West,2018/09/26 00:00:00+00,2019/07/25 14:36:02+00,26306
-93.24932162,44.94836327,0017XX LAKE ST E,MP2018702402        ,3,9/25/18,00:00:00+00,1147,9/24/18,00:00:00+00,2018/09/25 16:47:00+00,1600,THFTSW  ,THEFT BY SWINDLE              ,7,2018/09/25 00:00:00+00,21923,-93.24932366,44.94836921,-10380467,5613396,East Phillips,2018/09/26 00:00:00+00,2019/07/25 14:36:02+00,26050
-93.24739025,44.94383636,0032XX CEDAR AVE S,MP2018324200        ,3,9/25/18,00:00:00+00,955,9/25/18,00:00:00+00,2018/09/25 14:55:00+00,935,ROBBIZ  ,ROBBERY OF BUSINESS           ,4,2018/09/25 00:00:00+00,22414,-93.24739141,44.94383643,-10380252,5612684,Corcoran,2018/09/25 00:00:00+00,2019/07/25 14:36:02+00,26035
-93.24737228,44.94043458,0034XX CEDAR AVE S,MP2018324201        ,3,9/25/18,00:00:00+00,930,9/25/18,00:00:00+00,2018/09/25 14:30:00+00,930,ROBBIZ  ,ROBBERY OF BUSINESS           ,4,2018/09/25 00:00:00+00,11627,-93.24737347,44.94043612,-10380250,5612149,Powderhorn Park,2018/09/26 00:00:00+00,2019/07/25 14:36:02+00,9846
-93.23514621,44.94836963,0025XX LAKE ST E,MP2018323908        ,3,9/24/18,00:00:00+00,2254,9/24/18,00:00:00+00,2018/09/25 03:54:00+00,2254,THEFT   ,OTHER THEFT                   ,7,2018/09/25 00:00:00+00,19097,-93.23514707,44.94837171,-10378889,5613397,Longfellow,2018/09/25 00:00:00+00,2019/07/25 14:36:02+00,10791
-93.24862094,44.93682912,0036XX 18TH AVE S,MP2018323674        ,3,43367,00:00:00+00,2203,43367,00:00:00+00,2018/09/25 03:03:00+00,830,BURGD   ,BURGLARY OF DWELLING          ,6,2018/09/25 00:00:00+00,12278,-93.24862587,44.93683082,-10380389,5611582,Powderhorn Park,2018/09/25 00:00:00+00,2019/02/11 12:25:09+00,26018
-93.2323794,44.94836963,0027XX LAKE ST E,MP2018323325        ,3,9/24/18,00:00:00+00,1351,9/21/18,00:00:00+00,2018/09/24 18:51:00+00,1600,BURGB   ,BURGLARY OF BUSINESS          ,6,2018/09/25 00:00:00+00,19099,-93.23238466,44.94837563,-10378581,5613397,Longfellow,2018/09/25 00:00:00+00,2019/02/11 12:25:09+00,25188
-93.21718889,44.94835056,0038XX LAKE ST E,MP2018323137        ,3,9/24/18,00:00:00+00,1050,9/23/18,00:00:00+00,2018/09/24 15:50:00+00,2030,BURGB   ,BURGLARY OF BUSINESS          ,6,2018/09/24 00:00:00+00,19376,-93.21719286,44.94835432,-10376890,5613394,Cooper,2018/09/24 00:00:00+00,2019/02/11 12:25:09+00,25181
-93.23514621,44.94836963,0025XX LAKE ST E,MP2018322670        ,3,9/23/18,00:00:00+00,2036,9/23/18,00:00:00+00,2018/09/24 01:36:00+00,2036,SHOPLF  ,SHOPLIFTING                   ,7,2018/09/24 00:00:00+00,19097,-93.23514707,44.94837171,-10378889,5613397,Longfellow,2018/09/25 00:00:00+00,2019/07/25 14:36:02+00,13034
-93.24732736,44.95779743,0025XX CEDAR AVE S,MP2018321631        ,3,9/22/18,00:00:00+00,2158,9/22/18,00:00:00+00,2018/09/23 02:58:00+00,2130,ROBPER  ,ROBBERY OF PERSON             ,4,2018/09/23 00:00:00+00,16946,-93.24733141,44.95779751,-10380245,5614880,East Phillips,2018/09/23 00:00:00+00,2019/07/25 14:36:02+00,2955
